order_id,date,rating,channel,year
15984,2017-09-10,3,dine_in,2017
15989,2017-09-10,2,dine_in,2017
15998,2017-09-11,3,dine_in,2017
16000,2017-09-11,3,dine_in,2017
16003,2017-09-11,4,dine_in,2017
16009,2017-09-12,3,dine_in,2017
16017,2017-09-13,4,dine_in,2017
16020,2017-09-13,3,dine_in,2017
16024,2017-09-13,2,dine_in,2017
16027,2017-09-13,4,dine_in,2017
16028,2017-09-13,3,dine_in,2017
16030,2017-09-13,3,takeaway,2017
16038,2017-09-14,4,dine_in,2017
16053,2017-09-15,4,dine_in,2017
16062,2017-09-15,3,dine_in,2017
16068,2017-09-15,4,dine_in,2017
16071,2017-09-16,2,dine_in,2017
16078,2017-09-16,3,dine_in,2017
16085,2017-09-16,3,dine_in,2017
16086,2017-09-16,5,dine_in,2017
16088,2017-09-16,4,dine_in,2017
16094,2017-09-16,4,dine_in,2017
16100,2017-09-16,3,takeaway,2017
16101,2017-09-16,4,dine_in,2017
16105,2017-09-17,3,dine_in,2017
16111,2017-09-17,3,takeaway,2017
16116,2017-09-17,4,takeaway,2017
16118,2017-09-17,4,dine_in,2017
16131,2017-09-17,3,dine_in,2017
16146,2017-09-18,3,dine_in,2017
16158,2017-09-19,4,takeaway,2017
16165,2017-09-19,3,dine_in,2017
16170,2017-09-20,3,delivery,2017
16172,2017-09-20,4,dine_in,2017
16174,2017-09-20,4,dine_in,2017
16177,2017-09-20,4,dine_in,2017
16181,2017-09-20,3,takeaway,2017
16183,2017-09-20,4,dine_in,2017
16186,2017-09-21,3,dine_in,2017
16188,2017-09-21,4,dine_in,2017
16199,2017-09-21,4,dine_in,2017
16207,2017-09-22,3,dine_in,2017
16217,2017-09-22,3,dine_in,2017
16225,2017-09-22,4,dine_in,2017
16229,2017-09-23,3,takeaway,2017
16234,2017-09-23,3,dine_in,2017
16236,2017-09-23,4,dine_in,2017
16239,2017-09-23,4,dine_in,2017
16241,2017-09-23,3,dine_in,2017
16244,2017-09-23,4,dine_in,2017
16245,2017-09-23,3,dine_in,2017
16246,2017-09-23,4,dine_in,2017
16249,2017-09-23,4,dine_in,2017
16259,2017-09-24,2,dine_in,2017
16270,2017-09-24,4,dine_in,2017
16274,2017-09-24,4,takeaway,2017
16277,2017-09-24,3,dine_in,2017
16278,2017-09-24,4,dine_in,2017
16280,2017-09-24,3,dine_in,2017
16282,2017-09-24,3,dine_in,2017
16285,2017-09-24,3,dine_in,2017
16287,2017-09-24,3,delivery,2017
16300,2017-09-25,3,dine_in,2017
16304,2017-09-25,5,dine_in,2017
16315,2017-09-26,4,dine_in,2017
16317,2017-09-26,3,dine_in,2017
16328,2017-09-27,4,dine_in,2017
16331,2017-09-27,4,dine_in,2017
16348,2017-09-28,5,dine_in,2017
16350,2017-09-28,3,dine_in,2017
16357,2017-09-28,3,dine_in,2017
16360,2017-09-29,4,delivery,2017
16365,2017-09-29,3,dine_in,2017
16378,2017-09-29,4,dine_in,2017
16379,2017-09-29,4,dine_in,2017
16385,2017-09-30,3,dine_in,2017
16401,2017-09-30,4,dine_in,2017
16406,2017-09-30,4,dine_in,2017
16408,2017-09-30,4,dine_in,2017
16412,2017-09-30,2,dine_in,2017
16428,2017-10-01,4,dine_in,2017
16431,2017-10-01,5,dine_in,2017
16439,2017-10-01,5,dine_in,2017
16454,2017-10-02,3,takeaway,2017
16455,2017-10-02,3,dine_in,2017
16461,2017-10-02,4,dine_in,2017
16464,2017-10-02,3,dine_in,2017
16465,2017-10-03,3,dine_in,2017
16470,2017-10-03,3,dine_in,2017
16473,2017-10-03,4,dine_in,2017
16483,2017-10-04,3,takeaway,2017
16484,2017-10-04,3,dine_in,2017
16486,2017-10-04,3,dine_in,2017
16488,2017-10-04,4,dine_in,2017
16497,2017-10-05,3,delivery,2017
16501,2017-10-05,3,dine_in,2017
16504,2017-10-05,4,dine_in,2017
16507,2017-10-05,3,dine_in,2017
16508,2017-10-06,3,takeaway,2017
16525,2017-10-06,4,dine_in,2017
16532,2017-10-07,3,dine_in,2017
16533,2017-10-07,3,dine_in,2017
16545,2017-10-07,3,dine_in,2017
16555,2017-10-07,3,dine_in,2017
16559,2017-10-07,4,dine_in,2017
16564,2017-10-07,2,dine_in,2017
16569,2017-10-08,4,dine_in,2017
16571,2017-10-08,5,dine_in,2017
16578,2017-10-08,4,dine_in,2017
16583,2017-10-08,4,dine_in,2017
16588,2017-10-08,4,dine_in,2017
16614,2017-10-09,4,dine_in,2017
16616,2017-10-10,3,dine_in,2017
16632,2017-10-11,4,dine_in,2017
16661,2017-10-12,5,dine_in,2017
16666,2017-10-13,3,dine_in,2017
16667,2017-10-13,3,takeaway,2017
16679,2017-10-14,3,dine_in,2017
16702,2017-10-14,3,dine_in,2017
16704,2017-10-14,4,takeaway,2017
16706,2017-10-14,3,dine_in,2017
16709,2017-10-14,2,dine_in,2017
16712,2017-10-15,3,dine_in,2017
16714,2017-10-15,3,takeaway,2017
16718,2017-10-15,3,dine_in,2017
16721,2017-10-15,4,dine_in,2017
16725,2017-10-15,4,dine_in,2017
16733,2017-10-15,4,takeaway,2017
16734,2017-10-15,4,dine_in,2017
16735,2017-10-15,3,dine_in,2017
16740,2017-10-16,4,dine_in,2017
16748,2017-10-16,4,takeaway,2017
16754,2017-10-16,3,dine_in,2017
16758,2017-10-17,3,dine_in,2017
16759,2017-10-17,3,dine_in,2017
16760,2017-10-17,4,dine_in,2017
16762,2017-10-17,3,dine_in,2017
16769,2017-10-17,3,dine_in,2017
16775,2017-10-18,3,dine_in,2017
16778,2017-10-18,3,dine_in,2017
16782,2017-10-18,4,takeaway,2017
16785,2017-10-19,3,dine_in,2017
16787,2017-10-19,2,dine_in,2017
16791,2017-10-19,4,dine_in,2017
16800,2017-10-19,4,delivery,2017
16809,2017-10-20,4,dine_in,2017
16813,2017-10-20,3,takeaway,2017
16814,2017-10-20,3,dine_in,2017
16821,2017-10-20,4,dine_in,2017
16840,2017-10-21,4,dine_in,2017
16845,2017-10-21,4,dine_in,2017
16851,2017-10-21,4,dine_in,2017
16855,2017-10-21,5,dine_in,2017
16858,2017-10-21,3,dine_in,2017
16874,2017-10-22,4,dine_in,2017
16875,2017-10-22,4,dine_in,2017
16879,2017-10-22,3,dine_in,2017
16886,2017-10-22,3,dine_in,2017
16888,2017-10-22,3,takeaway,2017
16893,2017-10-22,3,dine_in,2017
16895,2017-10-22,4,dine_in,2017
16899,2017-10-22,3,dine_in,2017
16903,2017-10-22,4,dine_in,2017
16904,2017-10-22,3,dine_in,2017
16905,2017-10-22,4,dine_in,2017
16916,2017-10-23,4,dine_in,2017
16929,2017-10-24,3,dine_in,2017
16930,2017-10-24,4,dine_in,2017
16932,2017-10-24,4,takeaway,2017
16933,2017-10-24,2,dine_in,2017
16936,2017-10-25,5,dine_in,2017
16954,2017-10-26,4,dine_in,2017
16956,2017-10-26,3,dine_in,2017
16962,2017-10-26,3,dine_in,2017
16975,2017-10-27,4,dine_in,2017
16976,2017-10-27,3,dine_in,2017
16977,2017-10-27,4,dine_in,2017
16987,2017-10-28,5,dine_in,2017
16991,2017-10-28,4,dine_in,2017
16992,2017-10-28,3,dine_in,2017
16995,2017-10-28,4,dine_in,2017
17000,2017-10-28,2,dine_in,2017
17008,2017-10-28,3,dine_in,2017
17009,2017-10-28,5,dine_in,2017
17020,2017-10-29,3,dine_in,2017
17034,2017-10-29,3,dine_in,2017
17040,2017-10-29,3,delivery,2017
17042,2017-10-29,3,dine_in,2017
17050,2017-10-30,2,dine_in,2017
17053,2017-10-30,3,dine_in,2017
17061,2017-10-31,5,dine_in,2017
17065,2017-10-31,4,dine_in,2017
17073,2017-10-31,2,dine_in,2017
17078,2017-11-01,4,takeaway,2017
17083,2017-11-01,3,dine_in,2017
17086,2017-11-01,4,dine_in,2017
17091,2017-11-02,4,dine_in,2017
17098,2017-11-02,3,dine_in,2017
17108,2017-11-03,4,dine_in,2017
17111,2017-11-03,4,dine_in,2017
17115,2017-11-03,4,dine_in,2017
17120,2017-11-03,3,dine_in,2017
17124,2017-11-04,4,dine_in,2017
17127,2017-11-04,4,dine_in,2017
17128,2017-11-04,3,dine_in,2017
17134,2017-11-04,3,dine_in,2017
17141,2017-11-04,3,dine_in,2017
17154,2017-11-05,3,dine_in,2017
17156,2017-11-05,5,dine_in,2017
17158,2017-11-05,4,dine_in,2017
17159,2017-11-05,4,dine_in,2017
17163,2017-11-05,3,dine_in,2017
17166,2017-11-05,3,dine_in,2017
17170,2017-11-05,4,dine_in,2017
17175,2017-11-05,3,dine_in,2017
17176,2017-11-05,4,dine_in,2017
17180,2017-11-05,3,dine_in,2017
17186,2017-11-05,5,dine_in,2017
17189,2017-11-05,4,dine_in,2017
17204,2017-11-07,3,dine_in,2017
17205,2017-11-07,4,dine_in,2017
17206,2017-11-07,4,dine_in,2017
17209,2017-11-07,2,dine_in,2017
17227,2017-11-08,3,dine_in,2017
17228,2017-11-09,4,dine_in,2017
17234,2017-11-09,4,dine_in,2017
17235,2017-11-09,4,takeaway,2017
17241,2017-11-09,3,takeaway,2017
17249,2017-11-10,4,dine_in,2017
17250,2017-11-10,4,dine_in,2017
17261,2017-11-10,3,dine_in,2017
17263,2017-11-10,4,delivery,2017
17271,2017-11-11,4,dine_in,2017
17287,2017-11-11,3,dine_in,2017
17290,2017-11-11,4,takeaway,2017
17296,2017-11-11,3,dine_in,2017
17307,2017-11-12,3,dine_in,2017
17324,2017-11-12,4,dine_in,2017
17325,2017-11-12,4,dine_in,2017
17326,2017-11-12,4,dine_in,2017
17328,2017-11-13,4,dine_in,2017
17335,2017-11-13,3,dine_in,2017
17363,2017-11-15,3,dine_in,2017
17365,2017-11-15,3,dine_in,2017
17368,2017-11-16,3,takeaway,2017
17373,2017-11-16,3,dine_in,2017
17376,2017-11-16,4,dine_in,2017
17378,2017-11-16,4,dine_in,2017
17379,2017-11-16,4,dine_in,2017
17385,2017-11-17,3,dine_in,2017
17386,2017-11-17,3,dine_in,2017
17389,2017-11-17,4,dine_in,2017
17396,2017-11-17,3,dine_in,2017
17398,2017-11-17,3,dine_in,2017
17400,2017-11-17,3,dine_in,2017
17403,2017-11-17,4,dine_in,2017
17412,2017-11-18,3,dine_in,2017
17418,2017-11-18,4,dine_in,2017
17428,2017-11-18,3,dine_in,2017
17434,2017-11-18,3,dine_in,2017
17437,2017-11-19,4,dine_in,2017
17445,2017-11-19,4,dine_in,2017
17447,2017-11-19,3,dine_in,2017
17451,2017-11-19,4,dine_in,2017
17453,2017-11-19,3,dine_in,2017
17462,2017-11-19,3,dine_in,2017
17465,2017-11-19,4,dine_in,2017
17467,2017-11-19,4,dine_in,2017
17476,2017-11-20,4,dine_in,2017
17479,2017-11-20,3,dine_in,2017
17484,2017-11-21,3,dine_in,2017
17485,2017-11-21,5,dine_in,2017
17488,2017-11-21,3,dine_in,2017
17491,2017-11-21,4,dine_in,2017
17493,2017-11-21,3,dine_in,2017
17496,2017-11-21,4,dine_in,2017
17504,2017-11-22,4,dine_in,2017
17507,2017-11-22,4,dine_in,2017
17508,2017-11-22,3,dine_in,2017
17518,2017-11-23,3,dine_in,2017
17519,2017-11-23,4,dine_in,2017
17529,2017-11-23,3,dine_in,2017
17536,2017-11-24,4,dine_in,2017
17538,2017-11-24,4,dine_in,2017
17543,2017-11-24,4,takeaway,2017
17548,2017-11-24,4,dine_in,2017
17550,2017-11-25,3,takeaway,2017
17555,2017-11-25,5,dine_in,2017
17558,2017-11-25,4,dine_in,2017
17563,2017-11-25,3,dine_in,2017
17569,2017-11-25,4,dine_in,2017
17573,2017-11-25,3,dine_in,2017
17580,2017-11-25,3,dine_in,2017
17585,2017-11-26,3,dine_in,2017
17604,2017-11-26,3,dine_in,2017
17607,2017-11-26,3,dine_in,2017
17618,2017-11-27,4,dine_in,2017
17637,2017-11-28,4,dine_in,2017
17641,2017-11-28,2,dine_in,2017
17648,2017-11-29,4,dine_in,2017
17649,2017-11-29,4,dine_in,2017
17651,2017-11-29,4,dine_in,2017
17657,2017-11-29,3,takeaway,2017
17661,2017-11-30,4,dine_in,2017
17678,2017-12-01,4,dine_in,2017
17680,2017-12-01,4,dine_in,2017
17702,2017-12-02,3,dine_in,2017
17728,2017-12-03,4,dine_in,2017
17735,2017-12-03,3,dine_in,2017
17738,2017-12-03,3,dine_in,2017
17743,2017-12-03,3,dine_in,2017
17748,2017-12-03,4,dine_in,2017
17752,2017-12-04,4,dine_in,2017
17756,2017-12-04,2,dine_in,2017
17757,2017-12-04,3,dine_in,2017
17758,2017-12-04,4,dine_in,2017
17765,2017-12-05,4,dine_in,2017
17773,2017-12-05,3,dine_in,2017
17774,2017-12-05,4,dine_in,2017
17819,2017-12-08,4,dine_in,2017
17823,2017-12-08,3,dine_in,2017
17825,2017-12-08,5,dine_in,2017
17837,2017-12-09,4,dine_in,2017
17840,2017-12-09,4,dine_in,2017
17852,2017-12-09,3,dine_in,2017
17857,2017-12-09,4,dine_in,2017
17877,2017-12-10,4,takeaway,2017
17886,2017-12-10,4,dine_in,2017
17888,2017-12-10,4,dine_in,2017
17904,2017-12-11,3,dine_in,2017
17911,2017-12-11,3,dine_in,2017
17913,2017-12-11,4,takeaway,2017
17921,2017-12-12,3,takeaway,2017
17922,2017-12-12,4,dine_in,2017
17924,2017-12-12,3,dine_in,2017
17930,2017-12-12,3,dine_in,2017
17936,2017-12-13,3,delivery,2017
17937,2017-12-13,3,takeaway,2017
17940,2017-12-13,3,dine_in,2017
17941,2017-12-13,3,dine_in,2017
17943,2017-12-13,4,dine_in,2017
17949,2017-12-13,2,dine_in,2017
17961,2017-12-14,3,dine_in,2017
17974,2017-12-15,4,dine_in,2017
17980,2017-12-15,3,dine_in,2017
17981,2017-12-15,4,dine_in,2017
17988,2017-12-15,3,dine_in,2017
17991,2017-12-15,2,dine_in,2017
17996,2017-12-16,4,dine_in,2017
17997,2017-12-16,4,dine_in,2017
18006,2017-12-16,2,dine_in,2017
18021,2017-12-16,4,dine_in,2017
18022,2017-12-16,4,dine_in,2017
18023,2017-12-16,3,dine_in,2017
18024,2017-12-16,3,dine_in,2017
18028,2017-12-16,3,dine_in,2017
18030,2017-12-17,4,dine_in,2017
18033,2017-12-17,2,dine_in,2017
18037,2017-12-17,3,dine_in,2017
18039,2017-12-17,4,dine_in,2017
18061,2017-12-18,4,dine_in,2017
18081,2017-12-19,4,dine_in,2017
18085,2017-12-19,1,dine_in,2017
18088,2017-12-19,3,dine_in,2017
18091,2017-12-20,2,dine_in,2017
18104,2017-12-20,4,dine_in,2017
18106,2017-12-20,5,dine_in,2017
18112,2017-12-21,3,dine_in,2017
18114,2017-12-21,3,dine_in,2017
18116,2017-12-21,4,dine_in,2017
18119,2017-12-21,4,dine_in,2017
18121,2017-12-21,3,dine_in,2017
18129,2017-12-22,3,dine_in,2017
18141,2017-12-22,4,delivery,2017
18143,2017-12-22,3,dine_in,2017
18151,2017-12-23,3,delivery,2017
18160,2017-12-23,3,dine_in,2017
18170,2017-12-23,4,dine_in,2017
18192,2017-12-24,4,dine_in,2017
18194,2017-12-24,3,dine_in,2017
18212,2017-12-24,3,dine_in,2017
18214,2017-12-24,3,dine_in,2017
18218,2017-12-24,3,takeaway,2017
18221,2017-12-24,4,dine_in,2017
18222,2017-12-24,3,takeaway,2017
18226,2017-12-24,3,delivery,2017
18228,2017-12-24,3,dine_in,2017
18231,2017-12-25,3,dine_in,2017
18235,2017-12-25,4,dine_in,2017
18236,2017-12-25,3,dine_in,2017
18237,2017-12-25,3,dine_in,2017
18242,2017-12-25,4,dine_in,2017
18245,2017-12-25,4,dine_in,2017
18248,2017-12-25,2,dine_in,2017
18257,2017-12-26,3,dine_in,2017
18258,2017-12-26,5,dine_in,2017
18262,2017-12-26,4,takeaway,2017
18264,2017-12-26,4,dine_in,2017
18284,2017-12-28,4,takeaway,2017
18286,2017-12-28,4,dine_in,2017
18297,2017-12-28,3,dine_in,2017
18298,2017-12-28,3,dine_in,2017
18301,2017-12-28,4,dine_in,2017
18303,2017-12-29,3,dine_in,2017
18309,2017-12-29,4,dine_in,2017
18310,2017-12-29,4,dine_in,2017
18313,2017-12-29,4,dine_in,2017
18315,2017-12-29,3,dine_in,2017
18320,2017-12-29,4,dine_in,2017
18322,2017-12-29,3,dine_in,2017
18330,2017-12-30,4,dine_in,2017
18331,2017-12-30,3,dine_in,2017
18337,2017-12-30,4,delivery,2017
18353,2017-12-30,3,dine_in,2017
18356,2017-12-30,4,dine_in,2017
18357,2017-12-30,4,dine_in,2017
18362,2017-12-31,5,dine_in,2017
18363,2017-12-31,4,dine_in,2017
18370,2017-12-31,4,dine_in,2017
18372,2017-12-31,4,dine_in,2017
18376,2017-12-31,3,dine_in,2017
18379,2017-12-31,4,dine_in,2017
18387,2017-12-31,3,dine_in,2017
18393,2017-12-31,3,dine_in,2017
18394,2017-12-31,4,dine_in,2017
18399,2017-12-31,4,dine_in,2017
18413,2018-01-01,2,dine_in,2018
18416,2018-01-01,3,dine_in,2018
18418,2018-01-01,3,dine_in,2018
18423,2018-01-01,3,dine_in,2018
18424,2018-01-01,3,dine_in,2018
18430,2018-01-01,3,dine_in,2018
18433,2018-01-02,4,dine_in,2018
18444,2018-01-02,3,delivery,2018
18453,2018-01-03,4,dine_in,2018
18454,2018-01-03,3,dine_in,2018
18456,2018-01-03,4,dine_in,2018
18470,2018-01-04,3,dine_in,2018
18471,2018-01-04,4,dine_in,2018
18481,2018-01-05,4,dine_in,2018
18483,2018-01-05,5,dine_in,2018
18491,2018-01-05,4,dine_in,2018
18494,2018-01-05,3,dine_in,2018
18514,2018-01-06,4,dine_in,2018
18515,2018-01-06,3,dine_in,2018
18522,2018-01-06,4,dine_in,2018
18565,2018-01-08,3,dine_in,2018
18566,2018-01-08,4,dine_in,2018
18571,2018-01-08,5,dine_in,2018
18572,2018-01-08,3,dine_in,2018
18574,2018-01-08,3,delivery,2018
18583,2018-01-09,4,dine_in,2018
18584,2018-01-09,4,dine_in,2018
18598,2018-01-10,3,dine_in,2018
18600,2018-01-10,3,dine_in,2018
18608,2018-01-11,3,dine_in,2018
18617,2018-01-11,4,dine_in,2018
18636,2018-01-12,3,dine_in,2018
18637,2018-01-12,4,dine_in,2018
18645,2018-01-12,5,dine_in,2018
18651,2018-01-13,4,dine_in,2018
18655,2018-01-13,3,dine_in,2018
18656,2018-01-13,5,dine_in,2018
18659,2018-01-13,4,dine_in,2018
18665,2018-01-13,4,dine_in,2018
18705,2018-01-14,4,dine_in,2018
18706,2018-01-14,3,takeaway,2018
18707,2018-01-14,3,dine_in,2018
18708,2018-01-14,4,dine_in,2018
18713,2018-01-14,3,dine_in,2018
18714,2018-01-14,4,dine_in,2018
18715,2018-01-14,4,dine_in,2018
18721,2018-01-15,3,dine_in,2018
18728,2018-01-15,5,dine_in,2018
18729,2018-01-15,3,dine_in,2018
18734,2018-01-16,4,dine_in,2018
18746,2018-01-17,4,dine_in,2018
18748,2018-01-17,3,dine_in,2018
18759,2018-01-18,2,dine_in,2018
18760,2018-01-18,5,dine_in,2018
18763,2018-01-18,4,dine_in,2018
18764,2018-01-18,4,dine_in,2018
18768,2018-01-18,5,dine_in,2018
18771,2018-01-18,4,dine_in,2018
18772,2018-01-18,3,dine_in,2018
18775,2018-01-19,3,delivery,2018
18779,2018-01-19,4,delivery,2018
18781,2018-01-19,3,dine_in,2018
18783,2018-01-19,3,takeaway,2018
18794,2018-01-20,5,dine_in,2018
18801,2018-01-20,4,dine_in,2018
18806,2018-01-20,3,dine_in,2018
18808,2018-01-20,4,takeaway,2018
18818,2018-01-20,4,dine_in,2018
18823,2018-01-20,4,dine_in,2018
18824,2018-01-20,4,dine_in,2018
18831,2018-01-21,3,dine_in,2018
18855,2018-01-21,4,dine_in,2018
18859,2018-01-22,4,dine_in,2018
18860,2018-01-22,3,dine_in,2018
18864,2018-01-22,3,dine_in,2018
18869,2018-01-22,4,dine_in,2018
18874,2018-01-23,4,dine_in,2018
18886,2018-01-24,4,dine_in,2018
18888,2018-01-24,4,dine_in,2018
18910,2018-01-25,3,takeaway,2018
18933,2018-01-26,4,dine_in,2018
18945,2018-01-27,4,dine_in,2018
18949,2018-01-27,3,dine_in,2018
18958,2018-01-27,4,takeaway,2018
18959,2018-01-27,4,delivery,2018
18963,2018-01-27,4,dine_in,2018
18964,2018-01-27,5,takeaway,2018
18970,2018-01-27,4,dine_in,2018
18971,2018-01-28,4,dine_in,2018
18975,2018-01-28,5,dine_in,2018
18978,2018-01-28,3,dine_in,2018
18999,2018-01-28,4,dine_in,2018
19000,2018-01-29,3,dine_in,2018
19008,2018-01-29,4,dine_in,2018
19018,2018-01-30,3,dine_in,2018
19020,2018-01-30,4,dine_in,2018
19024,2018-01-30,3,dine_in,2018
19026,2018-01-30,3,dine_in,2018
19039,2018-01-31,4,dine_in,2018
19044,2018-02-01,3,dine_in,2018
19045,2018-02-01,4,dine_in,2018
19046,2018-02-01,3,takeaway,2018
19047,2018-02-01,3,dine_in,2018
19048,2018-02-01,4,dine_in,2018
19050,2018-02-01,4,dine_in,2018
19070,2018-02-02,4,takeaway,2018
19071,2018-02-02,4,dine_in,2018
19082,2018-02-03,3,dine_in,2018
19094,2018-02-03,3,dine_in,2018
19102,2018-02-03,3,dine_in,2018
19109,2018-02-03,2,dine_in,2018
19110,2018-02-03,4,dine_in,2018
19111,2018-02-03,3,dine_in,2018
19117,2018-02-03,4,dine_in,2018
19124,2018-02-04,3,dine_in,2018
19126,2018-02-04,3,dine_in,2018
19128,2018-02-04,4,dine_in,2018
19130,2018-02-04,4,dine_in,2018
19132,2018-02-04,3,dine_in,2018
19133,2018-02-04,4,dine_in,2018
19143,2018-02-04,5,dine_in,2018
19155,2018-02-05,4,dine_in,2018
19166,2018-02-05,3,dine_in,2018
19170,2018-02-06,3,dine_in,2018
19171,2018-02-06,3,dine_in,2018
19188,2018-02-07,3,dine_in,2018
19190,2018-02-07,4,dine_in,2018
19195,2018-02-07,4,dine_in,2018
19197,2018-02-07,4,dine_in,2018
19203,2018-02-08,4,dine_in,2018
19213,2018-02-08,4,dine_in,2018
19214,2018-02-08,4,dine_in,2018
19217,2018-02-08,3,dine_in,2018
19228,2018-02-09,3,dine_in,2018
19235,2018-02-09,3,dine_in,2018
19243,2018-02-10,3,dine_in,2018
19255,2018-02-10,3,dine_in,2018
19265,2018-02-10,3,dine_in,2018
19270,2018-02-10,2,dine_in,2018
19271,2018-02-10,4,takeaway,2018
19273,2018-02-10,3,dine_in,2018
19290,2018-02-11,4,takeaway,2018
19292,2018-02-11,3,dine_in,2018
19293,2018-02-11,3,dine_in,2018
19294,2018-02-11,4,dine_in,2018
19317,2018-02-12,4,dine_in,2018
19322,2018-02-12,4,dine_in,2018
19325,2018-02-12,4,dine_in,2018
19328,2018-02-13,4,dine_in,2018
19332,2018-02-13,2,dine_in,2018
19334,2018-02-13,4,dine_in,2018
19337,2018-02-13,3,dine_in,2018
19347,2018-02-14,5,dine_in,2018
19349,2018-02-14,5,takeaway,2018
19356,2018-02-14,3,dine_in,2018
19357,2018-02-14,4,dine_in,2018
19377,2018-02-16,3,dine_in,2018
19383,2018-02-16,3,dine_in,2018
19385,2018-02-16,3,dine_in,2018
19391,2018-02-16,3,dine_in,2018
19402,2018-02-17,4,dine_in,2018
19404,2018-02-17,4,dine_in,2018
19408,2018-02-17,3,dine_in,2018
19410,2018-02-17,4,dine_in,2018
19419,2018-02-17,4,dine_in,2018
19428,2018-02-17,3,dine_in,2018
19430,2018-02-17,4,dine_in,2018
19435,2018-02-18,3,dine_in,2018
19438,2018-02-18,3,takeaway,2018
19440,2018-02-18,3,dine_in,2018
19447,2018-02-18,3,dine_in,2018
19452,2018-02-18,3,dine_in,2018
19463,2018-02-18,4,delivery,2018
19471,2018-02-19,3,dine_in,2018
19473,2018-02-19,4,dine_in,2018
19479,2018-02-19,3,dine_in,2018
19490,2018-02-20,3,dine_in,2018
19491,2018-02-20,4,dine_in,2018
19493,2018-02-20,3,dine_in,2018
19495,2018-02-20,3,dine_in,2018
19497,2018-02-21,4,dine_in,2018
19498,2018-02-21,5,dine_in,2018
19505,2018-02-21,4,dine_in,2018
19514,2018-02-22,4,dine_in,2018
19520,2018-02-22,3,dine_in,2018
19523,2018-02-22,4,dine_in,2018
19525,2018-02-22,3,dine_in,2018
19527,2018-02-22,4,dine_in,2018
19530,2018-02-23,4,dine_in,2018
19539,2018-02-23,2,delivery,2018
19543,2018-02-23,4,dine_in,2018
19549,2018-02-23,4,dine_in,2018
19556,2018-02-24,3,dine_in,2018
19557,2018-02-24,4,takeaway,2018
19559,2018-02-24,4,dine_in,2018
19563,2018-02-24,3,dine_in,2018
19565,2018-02-24,4,dine_in,2018
19584,2018-02-24,5,dine_in,2018
19588,2018-02-25,3,dine_in,2018
19589,2018-02-25,3,takeaway,2018
19590,2018-02-25,3,dine_in,2018
19596,2018-02-25,3,dine_in,2018
19610,2018-02-25,3,dine_in,2018
19611,2018-02-25,4,dine_in,2018
19612,2018-02-25,4,dine_in,2018
19620,2018-02-25,3,dine_in,2018
19630,2018-02-26,4,dine_in,2018
19636,2018-02-27,3,takeaway,2018
19652,2018-02-28,3,dine_in,2018
19658,2018-02-28,3,dine_in,2018
19669,2018-03-01,4,dine_in,2018
19670,2018-03-01,4,dine_in,2018
19672,2018-03-01,4,dine_in,2018
19675,2018-03-01,4,takeaway,2018
19683,2018-03-02,4,dine_in,2018
19692,2018-03-02,2,dine_in,2018
19699,2018-03-02,3,dine_in,2018
19712,2018-03-03,3,dine_in,2018
19725,2018-03-03,4,dine_in,2018
19728,2018-03-03,4,dine_in,2018
19746,2018-03-03,4,dine_in,2018
19749,2018-03-04,3,dine_in,2018
19772,2018-03-04,4,dine_in,2018
19779,2018-03-04,3,dine_in,2018
19780,2018-03-04,4,dine_in,2018
19781,2018-03-04,3,dine_in,2018
19788,2018-03-05,4,dine_in,2018
19794,2018-03-05,4,takeaway,2018
19798,2018-03-05,3,dine_in,2018
19819,2018-03-07,3,dine_in,2018
19826,2018-03-07,3,dine_in,2018
19836,2018-03-07,5,dine_in,2018
19839,2018-03-08,4,dine_in,2018
19843,2018-03-08,3,dine_in,2018
19850,2018-03-08,3,dine_in,2018
19862,2018-03-09,3,dine_in,2018
19863,2018-03-09,4,dine_in,2018
19881,2018-03-10,3,dine_in,2018
19884,2018-03-10,3,delivery,2018
19893,2018-03-10,3,dine_in,2018
19896,2018-03-10,4,dine_in,2018
19897,2018-03-10,3,dine_in,2018
19912,2018-03-10,4,dine_in,2018
19916,2018-03-11,4,dine_in,2018
19920,2018-03-11,4,dine_in,2018
19924,2018-03-11,4,takeaway,2018
19930,2018-03-11,3,dine_in,2018
19943,2018-03-11,4,takeaway,2018
19960,2018-03-12,4,dine_in,2018
19962,2018-03-12,5,takeaway,2018
19968,2018-03-12,4,takeaway,2018
19970,2018-03-12,4,dine_in,2018
19975,2018-03-12,3,dine_in,2018
19986,2018-03-13,3,dine_in,2018
19988,2018-03-13,4,dine_in,2018
19991,2018-03-14,4,takeaway,2018
19995,2018-03-14,3,dine_in,2018
19997,2018-03-14,4,dine_in,2018
20003,2018-03-14,2,dine_in,2018
20009,2018-03-15,3,dine_in,2018
20025,2018-03-15,4,dine_in,2018
20037,2018-03-16,4,dine_in,2018
20042,2018-03-16,4,dine_in,2018
20043,2018-03-16,4,dine_in,2018
20046,2018-03-16,4,dine_in,2018
20054,2018-03-17,4,dine_in,2018
20055,2018-03-17,5,dine_in,2018
20056,2018-03-17,3,dine_in,2018
20057,2018-03-17,3,dine_in,2018
20060,2018-03-17,5,dine_in,2018
20082,2018-03-17,4,dine_in,2018
20088,2018-03-17,3,delivery,2018
20093,2018-03-17,3,dine_in,2018
20097,2018-03-18,4,dine_in,2018
